train_order,algorithm,features,n_features,train_time,mem_max,f1_weighted,accuracy,roc_auc_ovr_weighted,confusion_matrix
20,"XGBClassifier(base_score=0.5, booster='gbtree', colsample_bylevel=1,
              colsample_bynode=1, colsample_bytree=1, enable_categorical=False,
              eval_metric='mlogloss', gamma=0, gpu_id=-1, importance_type=None,
              interaction_constraints='', learning_rate=0.300000012,
              max_delta_step=0, max_depth=6, min_child_weight=1, missing=nan,
              monotone_constraints='()', n_estimators=100, n_jobs=12,
              num_parallel_tree=1, objective='multi:softprob', predictor='auto',
              random_state=0, reg_alpha=0, reg_lambda=1, scale_pos_weight=None,
              subsample=1, tree_method='exact', use_label_encoder=False,
              validate_parameters=1, ...)","('petal_length', 'sepal_length')",2,8.070686899999998,4105.42578125,0.928888888888889,0.9333333333333333,0.925,"[[10  0  0]
 [ 0  9  1]
 [ 0  2  8]]"
27,SVC(probability=True),"('petal_length', 'sepal_width')",2,12.01146829999999,4110.17578125,0.928888888888889,0.9333333333333333,0.9666666666666666,"[[10  0  0]
 [ 0  9  1]
 [ 0  2  8]]"
28,"XGBClassifier(base_score=0.5, booster='gbtree', colsample_bylevel=1,
              colsample_bynode=1, colsample_bytree=1, enable_categorical=False,
              eval_metric='mlogloss', gamma=0, gpu_id=-1, importance_type=None,
              interaction_constraints='', learning_rate=0.300000012,
              max_delta_step=0, max_depth=6, min_child_weight=1, missing=nan,
              monotone_constraints='()', n_estimators=100, n_jobs=12,
              num_parallel_tree=1, objective='multi:softprob', predictor='auto',
              random_state=0, reg_alpha=0, reg_lambda=1, scale_pos_weight=None,
              subsample=1, tree_method='exact', use_label_encoder=False,
              validate_parameters=1, ...)","('petal_length',)",1,7.879054900000028,4109.859375,0.928888888888889,0.9333333333333333,0.9583333333333333,"[[10  0  0]
 [ 0  9  1]
 [ 0  1  9]]"
13,"VotingClassifier(estimators=[('e1',
                              XGBClassifier(base_score=0.5, booster='gbtree',
                                            colsample_bylevel=1,
                                            colsample_bynode=1,
                                            colsample_bytree=1,
                                            enable_categorical=False,
                                            eval_metric='mlogloss', gamma=0,
                                            gpu_id=-1, importance_type=None,
                                            interaction_constraints='',
                                            learning_rate=0.300000012,
                                            max_delta_step=0, max_depth=6,
                                            min_child_weight=1, missing=nan,
                                            monotone_constraints='()',
                                            n_estimators=100, n_jobs=12,
                                            num_parallel_tree=1,
                                            objective='multi:softprob',
                                            predictor='auto', random_state=0,
                                            reg_alpha=0, reg_lambda=1,
                                            scale_pos_weight=None, subsample=1,
                                            tree_method='exact',
                                            use_label_encoder=False,
                                            validate_parameters=1, ...)),
                             ('e2', QuadraticDiscriminantAnalysis()),
                             ('e3', AdaBoostClassifier())],
                 n_jobs=-1)","('petal_length', 'sepal_width', 'sepal_length')",3,17.3386979,4007.26171875,0.8933333333333333,0.9,,"[[10  0  0]
 [ 0  9  1]
 [ 0  1  9]]"
18,"VotingClassifier(estimators=[('e1',
                              XGBClassifier(base_score=0.5, booster='gbtree',
                                            colsample_bylevel=1,
                                            colsample_bynode=1,
                                            colsample_bytree=1,
                                            enable_categorical=False,
                                            eval_metric='mlogloss', gamma=0,
                                            gpu_id=-1, importance_type=None,
                                            interaction_constraints='',
                                            learning_rate=0.300000012,
                                            max_delta_step=0, max_depth=6,
                                            min_child_weight=1, missing=nan,
                                            monotone_constraints='()',
                                            n_estimators=100, n_jobs=12,
                                            num_parallel_tree=1,
                                            objective='multi:softprob',
                                            predictor='auto', random_state=0,
                                            reg_alpha=0, reg_lambda=1,
                                            scale_pos_weight=None, subsample=1,
                                            tree_method='exact',
                                            use_label_encoder=False,
                                            validate_parameters=1, ...)),
                             ('e2', QuadraticDiscriminantAnalysis()),
                             ('e3', AdaBoostClassifier())],
                 n_jobs=-1)","('petal_length', 'sepal_length')",2,13.54045659999997,4102.89453125,0.8933333333333333,0.9333333333333333,,"[[10  0  0]
 [ 0  9  1]
 [ 0  2  8]]"
14,"StackingClassifier(estimators=[('e1', RandomForestClassifier(n_jobs=-1)),
                               ('e2', AdaBoostClassifier()),
                               ('e3',
                                XGBClassifier(base_score=0.5, booster='gbtree',
                                              colsample_bylevel=1,
                                              colsample_bynode=1,
                                              colsample_bytree=1,
                                              enable_categorical=False,
                                              eval_metric='mlogloss', gamma=0,
                                              gpu_id=-1, importance_type=None,
                                              interaction_constraints='',
                                              learning_rate=0.300000012,
                                              max_delta_step=0, max_depth=6,
                                              min_child_weight=1, missing=nan,
                                              monotone_constraints='()',
                                              n_estimators=100, n_jobs=12,
                                              num_parallel_tree=1,
                                              objective='multi:softprob',
                                              predictor='auto', random_state=0,
                                              reg_alpha=0, reg_lambda=1,
                                              scale_pos_weight=None,
                                              subsample=1, tree_method='exact',
                                              use_label_encoder=False,
                                              validate_parameters=1, ...))],
                   n_jobs=-1)","('petal_length', 'sepal_width', 'sepal_length')",3,38.34222300000002,4072.40625,0.8933333333333333,0.9,0.95,"[[10  0  0]
 [ 0  9  1]
 [ 0  1  9]]"
6,AdaBoostClassifier(),"('petal_length', 'sepal_width', 'sepal_length')",3,7.853373799999986,3433.80859375,0.8933333333333333,0.9,0.925,"[[10  0  0]
 [ 0  9  1]
 [ 0  1  9]]"
4,RandomForestClassifier(n_jobs=-1),"('petal_length', 'sepal_width', 'sepal_length')",3,22.71878120000001,3433.41015625,0.8933333333333333,0.8666666666666668,0.9375,"[[10  0  0]
 [ 0  9  1]
 [ 0  1  9]]"
9,"XGBClassifier(base_score=0.5, booster='gbtree', colsample_bylevel=1,
              colsample_bynode=1, colsample_bytree=1, enable_categorical=False,
              eval_metric='mlogloss', gamma=0, gpu_id=-1, importance_type=None,
              interaction_constraints='', learning_rate=0.300000012,
              max_delta_step=0, max_depth=6, min_child_weight=1, missing=nan,
              monotone_constraints='()', n_estimators=100, n_jobs=12,
              num_parallel_tree=1, objective='multi:softprob', predictor='auto',
              random_state=0, reg_alpha=0, reg_lambda=1, scale_pos_weight=None,
              subsample=1, tree_method='exact', use_label_encoder=False,
              validate_parameters=1, ...)","('petal_length', 'sepal_width', 'sepal_length')",3,8.679010599999998,3444.8046875,0.8933333333333333,0.9,0.925,"[[10  0  0]
 [ 0  9  1]
 [ 0  1  9]]"
22,QuadraticDiscriminantAnalysis(),"('petal_length', 'sepal_length')",2,11.629731800000002,4108.03515625,0.8933333333333333,0.9,0.9833333333333332,"[[10  0  0]
 [ 0 10  0]
 [ 0  0 10]]"
