train_order,algorithm,features,n_features,train_time,mem_max,f1_weighted,accuracy,roc_auc_ovr_weighted,confusion_matrix
16,QuadraticDiscriminantAnalysis(),"('petal_length',)",1,12.441860999999989,1396.3125,0.9531819447608921,0.9533333333333334,0.9933333333333334,"[[10  0  0]
 [ 0 10  0]
 [ 0  0 10]]"
12,QuadraticDiscriminantAnalysis(),"('petal_length', 'sepal_width')",2,12.66269059999999,1395.59375,0.939983291562239,0.9400000000000001,0.9886666666666667,"[[10  0  0]
 [ 0 10  0]
 [ 0  0 10]]"
9,"XGBClassifier(base_score=0.5, booster='gbtree', colsample_bylevel=1,
              colsample_bynode=1, colsample_bytree=1, enable_categorical=False,
              gamma=0, gpu_id=-1, importance_type=None,
              interaction_constraints='', learning_rate=0.300000012,
              max_delta_step=0, max_depth=6, min_child_weight=1, missing=nan,
              monotone_constraints='()', n_estimators=100, n_jobs=12,
              num_parallel_tree=1, objective='multi:softprob', predictor='auto',
              random_state=0, reg_alpha=0, reg_lambda=1, scale_pos_weight=None,
              subsample=1, tree_method='exact', validate_parameters=1,
              verbosity=None)","('petal_length', 'sepal_width', 'sepal_length')",3,9.804234500000007,1395.296875,0.9392368647988516,0.9400000000000001,0.9790000000000001,"[[10  0  0]
 [ 0 10  0]
 [ 0  1  9]]"
8,QuadraticDiscriminantAnalysis(),"('petal_length', 'sepal_width', 'sepal_length')",3,12.594686499999995,1385.625,0.9328624591782487,0.9333333333333333,0.9933333333333334,"[[10  0  0]
 [ 0  9  1]
 [ 0  1  9]]"
2,GaussianProcessClassifier(kernel=1**2 * RBF(length_scale=1)),"('petal_length', 'sepal_width', 'sepal_length')",3,21.594098199999998,1385.3671875,0.9325869065699461,0.9333333333333333,0.9833333333333332,"[[10  0  0]
 [ 0 10  0]
 [ 0  1  9]]"
13,"XGBClassifier(base_score=0.5, booster='gbtree', colsample_bylevel=1,
              colsample_bynode=1, colsample_bytree=1, enable_categorical=False,
              gamma=0, gpu_id=-1, importance_type=None,
              interaction_constraints='', learning_rate=0.300000012,
              max_delta_step=0, max_depth=6, min_child_weight=1, missing=nan,
              monotone_constraints='()', n_estimators=100, n_jobs=12,
              num_parallel_tree=1, objective='multi:softprob', predictor='auto',
              random_state=0, reg_alpha=0, reg_lambda=1, scale_pos_weight=None,
              subsample=1, tree_method='exact', validate_parameters=1,
              verbosity=None)","('petal_length', 'sepal_length')",2,8.685370599999999,1396.07421875,0.925269486848434,0.9266666666666665,0.9806666666666667,"[[10  0  0]
 [ 0 10  0]
 [ 0  1  9]]"
1,SVC(probability=True),"('petal_length', 'sepal_width', 'sepal_length')",3,12.7505655,1379.24609375,0.9252360699729121,0.9266666666666665,0.9916666666666668,"[[10  0  0]
 [ 0 10  0]
 [ 0  0 10]]"
0,KNeighborsClassifier(n_neighbors=3),"('petal_length', 'sepal_width', 'sepal_length')",3,12.605499600000002,1379.3984375,0.9187055447655798,0.9199999999999999,0.9776666666666667,"[[10  0  0]
 [ 0  9  1]
 [ 0  0 10]]"
14,"XGBClassifier(base_score=0.5, booster='gbtree', colsample_bylevel=1,
              colsample_bynode=1, colsample_bytree=1, enable_categorical=False,
              gamma=0, gpu_id=-1, importance_type=None,
              interaction_constraints='', learning_rate=0.300000012,
              max_delta_step=0, max_depth=6, min_child_weight=1, missing=nan,
              monotone_constraints='()', n_estimators=100, n_jobs=12,
              num_parallel_tree=1, objective='multi:softprob', predictor='auto',
              random_state=0, reg_alpha=0, reg_lambda=1, scale_pos_weight=None,
              subsample=1, tree_method='exact', validate_parameters=1,
              verbosity=None)","('petal_length', 'sepal_width')",2,8.598790399999984,1396.26953125,0.9119361535151009,0.9133333333333333,0.9643333333333333,"[[10  0  0]
 [ 0  9  1]
 [ 0  1  9]]"
17,"XGBClassifier(base_score=0.5, booster='gbtree', colsample_bylevel=1,
              colsample_bynode=1, colsample_bytree=1, enable_categorical=False,
              gamma=0, gpu_id=-1, importance_type=None,
              interaction_constraints='', learning_rate=0.300000012,
              max_delta_step=0, max_depth=6, min_child_weight=1, missing=nan,
              monotone_constraints='()', n_estimators=100, n_jobs=12,
              num_parallel_tree=1, objective='multi:softprob', predictor='auto',
              random_state=0, reg_alpha=0, reg_lambda=1, scale_pos_weight=None,
              subsample=1, tree_method='exact', validate_parameters=1,
              verbosity=None)","('petal_length',)",1,8.391301100000021,1396.53125,0.9119361535151009,0.9133333333333333,0.983,"[[10  0  0]
 [ 0  9  1]
 [ 0  2  8]]"
